Month-Year,SENADOR,VALOR_REEMBOLSADO,Contagem_Mes
2009-10-01,MARIA DO CARMO ALVES,5294.860000000001,7
2009-10-01,MARINA SILVA,5554.58,7
2009-10-01,MARISA SERRANO,16526.85,7
2009-10-01,MOZARILDO CAVALCANTI,23649.670000000002,7
2009-10-01,MÁRIO COUTO,12854.99,7
2009-10-01,MÃO SANTA,14999.349999999999,7
2009-10-01,NEUTO DE CONTO,16642.600000000002,7
2009-10-01,OSMAR DIAS,15000.0,7
2009-10-01,OSVALDO SOBRINHO,2773.2200000000003,2
2009-10-01,PAPALÉO PAES,12020.359999999999,7
2009-10-01,PAULO DUQUE,7525.88,6
2009-10-01,PAULO PAIM,14438.35,7
2009-10-01,RAIMUNDO COLOMBO,13317.34,7
2009-10-01,RENAN CALHEIROS,4496.08,7
2009-10-01,RENATO CASAGRANDE,14923.18,7
2009-10-01,ROBERTO CAVALCANTI,700.0,7
2009-10-01,ROMERO JUCÁ,13869.48,7
2009-10-01,ROMEU TUMA,12551.4,7
2009-10-01,ROSALBA CIARLINI,14776.14,7
2009-10-01,SADI CASSOL,11772.939999999999,2
2009-10-01,SERYS SLHESSARENKO,14321.75,7
2009-10-01,SÉRGIO GUERRA,13343.66,7
2009-10-01,SÉRGIO ZAMBIASI,7231.25,7
2009-10-01,TASSO JEREISSATI,9200.0,4
2009-10-01,TIÃO VIANA,10001.279999999999,7
2009-10-01,VALDIR RAUPP,15100.0,7
2009-10-01,VALTER PEREIRA,15075.95,7
2009-10-01,WELLINGTON SALGADO DE OLIVEIRA,11146.47,7
2009-11-01,ADELMIR SANTANA,67145.0,8
2009-11-01,ALMEIDA LIMA,17191.39,8
2009-11-01,ALOIZIO MERCADANTE,10366.2,8
2009-11-01,ANTONIO CARLOS JUNIOR,13274.91,8
2009-11-01,ANTÔNIO CARLOS VALADARES,16342.0,8
2009-11-01,ARTHUR VIRGÍLIO,25500.0,8
2009-11-01,AUGUSTO BOTELHO,14885.24,8
2009-11-01,CRISTOVAM BUARQUE,11752.65,8
2009-11-01,CÉSAR BORGES,15010.74,8
2009-11-01,CÍCERO LUCENA,14995.23,8
2009-11-01,DELCIDIO DO AMARAL,14919.97,8
2009-11-01,DEMÓSTENES TORRES,15000.0,8
2009-11-01,EDUARDO AZEREDO,14501.83,8
2009-11-01,EDUARDO SUPLICY,2301.31,8
2009-11-01,EFRAIM MORAIS,9934.25,8
2009-11-01,ELISEU RESENDE,16959.41,8
2009-11-01,EPITÁCIO CAFETEIRA,10598.289999999999,8
2009-11-01,EXPEDITO JUNIOR,12000.0,8
2009-11-01,FERNANDO COLLOR,14983.43,8
2009-11-01,FLEXA RIBEIRO,14540.21,8
2009-11-01,FLÁVIO ARNS,26289.03,8
2009-11-01,FLÁVIO TORRES,7267.650000000001,5
2009-11-01,FRANCISCO DORNELLES,14656.7,8
2009-11-01,FÁTIMA CLEIDE,13705.34,8
2009-11-01,GARIBALDI ALVES FILHO,15683.68,8
2009-11-01,GERALDO MESQUITA JÚNIOR,19327.44,8
2009-11-01,GERSON CAMATA,10060.18,8
2009-11-01,GILBERTO GOELLNER,10956.84,8
2009-11-01,GILVAM BORGES,15000.0,8
2009-11-01,GIM ARGELLO,19000.0,8
2009-11-01,HERÁCLITO FORTES,13517.4,8
2009-11-01,IDELI SALVATTI,13541.86,8
2009-11-01,INÁCIO ARRUDA,15000.02,8
2009-11-01,JARBAS VASCONCELOS,14249.83,8
2009-11-01,JEFFERSON PRAIA,18561.71,4
2009-11-01,JOSÉ AGRIPINO,10363.98,8
2009-11-01,JOSÉ NERY,19416.54,8
2009-11-01,JOSÉ SARNEY,5000.0,8
2009-11-01,JOÃO DURVAL,12143.01,8
2009-11-01,JOÃO PEDRO,24572.79,8
2009-11-01,JOÃO RIBEIRO,3000.0,8
2009-11-01,JOÃO TENÓRIO,3918.12,4
2009-11-01,JOÃO VICENTE CLAUDINO,20060.07,8
2009-11-01,KÁTIA ABREU,14404.11,8
2009-11-01,LOBÃO FILHO,15050.0,8
2009-11-01,LÚCIA VÂNIA,15048.65,8
2009-11-01,MAGNO MALTA,8654.5,8
2009-11-01,MARCELO CRIVELLA,23684.4,8
2009-11-01,MARCONI PERILLO,15862.15,8
2009-11-01,MARIA DO CARMO ALVES,5360.91,8
2009-11-01,MARINA SILVA,5573.11,8
2009-11-01,MARISA SERRANO,19433.34,8
2009-11-01,MAURO FECURY,54588.58,4
2009-11-01,MOZARILDO CAVALCANTI,6823.81,8
2009-11-01,MÁRIO COUTO,3753.75,8
2009-11-01,MÃO SANTA,14470.65,8
2009-11-01,NEUTO DE CONTO,15600.2,8
2009-11-01,OSMAR DIAS,15000.0,8
2009-11-01,OSVALDO SOBRINHO,14990.18,3
2009-11-01,PAPALÉO PAES,16395.77,8
2009-11-01,PATRÍCIA SABOYA GOMES,5116.67,5
2009-11-01,PAULO DUQUE,8381.39,7
2009-11-01,PAULO PAIM,11038.01,8
2009-11-01,RAIMUNDO COLOMBO,16294.5,8
2009-11-01,RENAN CALHEIROS,4831.2300000000005,8
2009-11-01,RENATO CASAGRANDE,12764.04,8
2009-11-01,ROBERTO CAVALCANTI,6200.0,8
2009-11-01,ROMERO JUCÁ,25792.47,8
2009-11-01,ROMEU TUMA,15232.83,8
2009-11-01,ROSALBA CIARLINI,16436.59,8
2009-11-01,SADI CASSOL,14112.0,3
2009-11-01,SERYS SLHESSARENKO,14978.470000000001,8
2009-11-01,SÉRGIO GUERRA,12645.470000000001,8
2009-11-01,SÉRGIO ZAMBIASI,6702.01,8
2009-11-01,TASSO JEREISSATI,4600.0,5
2009-11-01,TIÃO VIANA,10797.45,8
2009-11-01,VALDIR RAUPP,15000.0,8
2009-11-01,VALTER PEREIRA,15252.88,8
2009-11-01,WELLINGTON SALGADO DE OLIVEIRA,11071.87,8
2009-12-01,ACIR GURGACZ,17620.0,1
2009-12-01,ADELMIR SANTANA,13840.0,9
2009-12-01,ALMEIDA LIMA,27988.73,9
2009-12-01,ALOIZIO MERCADANTE,10397.19,9
2009-12-01,ANTONIO CARLOS JUNIOR,22030.370000000003,9
2009-12-01,ANTÔNIO CARLOS VALADARES,14750.0,9
2009-12-01,ARTHUR VIRGÍLIO,16500.0,9
2009-12-01,AUGUSTO BOTELHO,39615.36,9
2009-12-01,CRISTOVAM BUARQUE,12420.0,9
2009-12-01,CÉSAR BORGES,15000.0,9
2009-12-01,CÍCERO LUCENA,14992.01,9
2009-12-01,DELCIDIO DO AMARAL,14882.029999999999,9
2009-12-01,DEMÓSTENES TORRES,15000.000000000002,9
2009-12-01,EDUARDO AZEREDO,15422.77,9
2009-12-01,EDUARDO SUPLICY,2564.12,9
2009-12-01,EFRAIM MORAIS,24459.0,9
2009-12-01,ELISEU RESENDE,18226.44,9
2009-12-01,EPITÁCIO CAFETEIRA,10759.88,9
2009-12-01,FERNANDO COLLOR,14998.32,9
2009-12-01,FLEXA RIBEIRO,16159.95,9
2009-12-01,FLÁVIO ARNS,42423.53,9
2009-12-01,FRANCISCO DORNELLES,14644.34,9
2009-12-01,FÁTIMA CLEIDE,13912.2,9
2009-12-01,GARIBALDI ALVES FILHO,18036.82,9
2009-12-01,GERALDO MESQUITA JÚNIOR,14879.76,9
2009-12-01,GERSON CAMATA,12591.64,9
2009-12-01,GILBERTO GOELLNER,19228.95,9
2009-12-01,GILVAM BORGES,15000.0,9
2009-12-01,GIM ARGELLO,74000.0,9
2009-12-01,HERÁCLITO FORTES,17265.34,9
2009-12-01,IDELI SALVATTI,13482.47,9
2009-12-01,INÁCIO ARRUDA,15000.0,9
2009-12-01,JARBAS VASCONCELOS,13968.53,9
2009-12-01,JEFFERSON PRAIA,18094.47,5
2009-12-01,JOSÉ AGRIPINO,14505.0,9
2009-12-01,JOSÉ NERY,18769.71,9
2009-12-01,JOSÉ SARNEY,5000.0,9
2009-12-01,JOÃO DURVAL,10876.16,9
2009-12-01,JOÃO PEDRO,22400.03,9
2009-12-01,JOÃO RIBEIRO,32019.85,9
2009-12-01,JOÃO TENÓRIO,4482.68,5
2009-12-01,JOÃO VICENTE CLAUDINO,15110.8,9
2009-12-01,KÁTIA ABREU,12052.42,9
2009-12-01,LOBÃO FILHO,15000.0,9
2009-12-01,LÚCIA VÂNIA,15048.03,9
2009-12-01,MAGNO MALTA,8866.970000000001,9
2009-12-01,MARCELO CRIVELLA,33485.14,9
2009-12-01,MARCONI PERILLO,16249.1,9
2009-12-01,MARIA DO CARMO ALVES,3314.3900000000003,9
2009-12-01,MARINA SILVA,6439.08,9
2009-12-01,MARISA SERRANO,22587.64,9
2009-12-01,MOZARILDO CAVALCANTI,25729.27,9
2009-12-01,MÁRIO COUTO,18904.14,9
2009-12-01,MÃO SANTA,15000.0,9
2009-12-01,NEUTO DE CONTO,16229.609999999999,9
2009-12-01,OSMAR DIAS,15000.0,9
2009-12-01,OSVALDO SOBRINHO,11755.5,4
2009-12-01,PAPALÉO PAES,13860.12,9
2009-12-01,PATRÍCIA SABOYA GOMES,12088.51,6
2009-12-01,PAULO DUQUE,9204.39,8
2009-12-01,PAULO PAIM,17791.93,9
2009-12-01,RAIMUNDO COLOMBO,9094.78,9
2009-12-01,RENAN CALHEIROS,5948.59,9
2009-12-01,RENATO CASAGRANDE,17026.84,9
2009-12-01,ROBERTO CAVALCANTI,3700.0,9
2009-12-01,ROMERO JUCÁ,22674.67,9
2009-12-01,ROMEU TUMA,65723.01,9
2009-12-01,ROSALBA CIARLINI,13945.42,9
2009-12-01,SADI CASSOL,18068.3,4
2009-12-01,SERYS SLHESSARENKO,12044.75,9
2009-12-01,SÉRGIO GUERRA,12884.130000000001,9
2009-12-01,SÉRGIO ZAMBIASI,7873.16,9
2009-12-01,TASSO JEREISSATI,4600.0,6
2009-12-01,TIÃO VIANA,11869.61,9
2009-12-01,VALDIR RAUPP,15000.0,9
2009-12-01,VALTER PEREIRA,12865.24,9
2009-12-01,WELLINGTON SALGADO DE OLIVEIRA,50214.83,9
2010-01-01,ACIR GURGACZ,6890.55,2
2010-01-01,ADELMIR SANTANA,15000.0,10
2010-01-01,ALMEIDA LIMA,15000.0,10
2010-01-01,ALOIZIO MERCADANTE,11109.83,10
2010-01-01,ANTONIO CARLOS JUNIOR,12340.72,10
2010-01-01,ANTÔNIO CARLOS VALADARES,6630.0,10
2010-01-01,ARTHUR VIRGÍLIO,14800.0,10
2010-01-01,AUGUSTO BOTELHO,10646.130000000001,10
2010-01-01,CRISTOVAM BUARQUE,2696.65,10
2010-01-01,CÉSAR BORGES,12879.34,10
2010-01-01,CÍCERO LUCENA,14111.810000000001,10
2010-01-01,DELCIDIO DO AMARAL,14992.35,10
2010-01-01,DEMÓSTENES TORRES,15000.0,10
2010-01-01,EDUARDO AZEREDO,15000.0,10
2010-01-01,EDUARDO SUPLICY,3927.6,10
2010-01-01,EFRAIM MORAIS,9563.85,10
2010-01-01,ELISEU RESENDE,11878.56,10
2010-01-01,EPITÁCIO CAFETEIRA,11081.689999999999,10
2010-01-01,FERNANDO COLLOR,14383.96,10
2010-01-01,FLEXA RIBEIRO,14743.560000000001,10
2010-01-01,FLÁVIO ARNS,8374.15,10
2010-01-01,FRANCISCO DORNELLES,14452.22,10
2010-01-01,FÁTIMA CLEIDE,1588.28,10
2010-01-01,GARIBALDI ALVES FILHO,14165.89,10
2010-01-01,GEOVANI BORGES,15000.0,1
2010-01-01,GERALDO MESQUITA JÚNIOR,15000.0,10
2010-01-01,GERSON CAMATA,11206.699999999999,10
2010-01-01,GILBERTO GOELLNER,5738.58,10
2010-01-01,GIM ARGELLO,7000.0,10
2010-01-01,HERÁCLITO FORTES,11719.16,10
2010-01-01,IDELI SALVATTI,13645.08,10
2010-01-01,INÁCIO ARRUDA,7504.360000000001,10
2010-01-01,JARBAS VASCONCELOS,12891.62,10
2010-01-01,JAYME CAMPOS,4709.75,6
2010-01-01,JEFFERSON PRAIA,9492.72,6
2010-01-01,JOSÉ AGRIPINO,6105.84,10
2010-01-01,JOSÉ NERY,15000.0,10
2010-01-01,JOSÉ SARNEY,5000.0,10
2010-01-01,JOÃO DURVAL,12718.17,10
2010-01-01,JOÃO PEDRO,5146.71,10
2010-01-01,JOÃO TENÓRIO,1526.52,6
2010-01-01,JOÃO VICENTE CLAUDINO,14801.83,10
2010-01-01,KÁTIA ABREU,9239.61,10
2010-01-01,LOBÃO FILHO,14985.0,10
2010-01-01,LÚCIA VÂNIA,12000.99,10
2010-01-01,MAGNO MALTA,8855.31,10
2010-01-01,MARCELO CRIVELLA,14948.22,10
2010-01-01,MARCONI PERILLO,12661.279999999999,10
2010-01-01,MARIA DO CARMO ALVES,5110.29,10
2010-01-01,MARINA SILVA,5787.45,10
2010-01-01,MARISA SERRANO,12537.02,10
2010-01-01,MOZARILDO CAVALCANTI,11800.32,10
2010-01-01,MÁRIO COUTO,10909.43,10
2010-01-01,MÃO SANTA,14362.8,10
2010-01-01,NEUTO DE CONTO,11274.52,10
2010-01-01,OSMAR DIAS,10225.61,10
2010-01-01,PAPALÉO PAES,10846.0,10
2010-01-01,PATRÍCIA SABOYA GOMES,9655.64,7
2010-01-01,PAULO DUQUE,13611.96,9
2010-01-01,PAULO PAIM,4649.67,10
2010-01-01,RAIMUNDO COLOMBO,15000.0,10
2010-01-01,RENAN CALHEIROS,12561.77,10
2010-01-01,RENATO CASAGRANDE,13728.48,10
2010-01-01,ROBERTO CAVALCANTI,3700.0,10
2010-01-01,ROMERO JUCÁ,9545.59,10
2010-01-01,ROMEU TUMA,3201.94,10
2010-01-01,ROSALBA CIARLINI,14665.0,10
2010-01-01,SADI CASSOL,11759.69,5
2010-01-01,SERYS SLHESSARENKO,12249.28,10
2010-01-01,SÉRGIO GUERRA,13075.779999999999,10
2010-01-01,SÉRGIO ZAMBIASI,6724.25,10
2010-01-01,TIÃO VIANA,10580.15,10
2010-01-01,VALDIR RAUPP,10561.36,10
2010-01-01,VALTER PEREIRA,14740.630000000001,10
2010-01-01,WELLINGTON SALGADO DE OLIVEIRA,5990.68,10
2010-02-01,ACIR GURGACZ,8175.63,3
2010-02-01,ADELMIR SANTANA,15000.0,11
2010-02-01,ALMEIDA LIMA,13038.06,11
2010-02-01,ALOIZIO MERCADANTE,9743.81,11
2010-02-01,ANTONIO CARLOS JUNIOR,16134.57,11
2010-02-01,ANTÔNIO CARLOS VALADARES,4200.0,11
2010-02-01,ARTHUR VIRGÍLIO,15200.0,11
2010-02-01,AUGUSTO BOTELHO,12173.08,11
2010-02-01,CRISTOVAM BUARQUE,2666.65,11
2010-02-01,CÉSAR BORGES,10524.36,11
2010-02-01,CÍCERO LUCENA,14097.439999999999,11
2010-02-01,DELCIDIO DO AMARAL,14983.01,11
2010-02-01,DEMÓSTENES TORRES,15000.000000000002,11
2010-02-01,EDUARDO AZEREDO,15000.0,11
2010-02-01,EDUARDO SUPLICY,3124.7200000000003,11
2010-02-01,EFRAIM MORAIS,959.04,11
2010-02-01,ELISEU RESENDE,13855.67,11
2010-02-01,EPITÁCIO CAFETEIRA,10687.43,11
2010-02-01,FERNANDO COLLOR,14976.93,11
2010-02-01,FLEXA RIBEIRO,15112.18,11
2010-02-01,FLÁVIO ARNS,10039.73,11
2010-02-01,FRANCISCO DORNELLES,14626.15,11
2010-02-01,FÁTIMA CLEIDE,5318.61,11
2010-02-01,GARIBALDI ALVES FILHO,15751.7,11
2010-02-01,GEOVANI BORGES,15000.0,2
2010-02-01,GERALDO MESQUITA JÚNIOR,10168.57,11
2010-02-01,GERSON CAMATA,4825.26,11
2010-02-01,GILBERTO GOELLNER,9092.03,11
2010-02-01,GIM ARGELLO,16500.0,11
2010-02-01,HERÁCLITO FORTES,12901.01,11
2010-02-01,IDELI SALVATTI,10244.84,11
2010-02-01,INÁCIO ARRUDA,14415.3,11
2010-02-01,JARBAS VASCONCELOS,13398.77,11
2010-02-01,JAYME CAMPOS,4906.7,7
2010-02-01,JEFFERSON PRAIA,8447.75,7
2010-02-01,JOSÉ AGRIPINO,12656.050000000001,11
2010-02-01,JOSÉ NERY,14941.09,11
2010-02-01,JOSÉ SARNEY,5000.0,11
2010-02-01,JOÃO DURVAL,14017.08,11
2010-02-01,JOÃO PEDRO,6780.41,11
2010-02-01,JOÃO TENÓRIO,1828.6,7
2010-02-01,JOÃO VICENTE CLAUDINO,10571.71,11
2010-02-01,KÁTIA ABREU,8182.5599999999995,11
2010-02-01,LOBÃO FILHO,14950.0,11
2010-02-01,LÚCIA VÂNIA,14108.17,11
2010-02-01,MAGNO MALTA,10092.9,11
2010-02-01,MARCELO CRIVELLA,11824.460000000001,11
2010-02-01,MARCONI PERILLO,14269.28,11
2010-02-01,MARIA DO CARMO ALVES,5317.889999999999,11
2010-02-01,MARINA SILVA,6578.51,11
2010-02-01,MARISA SERRANO,14521.03,11
2010-02-01,MAURO FECURY,3749.0,5
2010-02-01,MOZARILDO CAVALCANTI,14342.62,11
2010-02-01,MÁRIO COUTO,8665.17,11
2010-02-01,MÃO SANTA,14994.0,11
2010-02-01,NEUTO DE CONTO,11929.3,11
2010-02-01,OSMAR DIAS,13590.56,11
2010-02-01,PAPALÉO PAES,7755.0,11
2010-02-01,PATRÍCIA SABOYA GOMES,9883.83,8
2010-02-01,PAULO DUQUE,16134.8,10
2010-02-01,PAULO PAIM,15905.21,11
2010-02-01,RAIMUNDO COLOMBO,14259.41,11
2010-02-01,RENAN CALHEIROS,11399.11,11
2010-02-01,RENATO CASAGRANDE,13198.36,11
2010-02-01,ROBERTO CAVALCANTI,5779.24,11
2010-02-01,ROMERO JUCÁ,12479.99,11
2010-02-01,ROMEU TUMA,8535.41,11
2010-02-01,ROSALBA CIARLINI,13754.07,11
2010-02-01,SADI CASSOL,11257.539999999999,6
2010-02-01,SERYS SLHESSARENKO,7921.55,11
2010-02-01,SÉRGIO GUERRA,12992.06,11
2010-02-01,SÉRGIO ZAMBIASI,6020.4800000000005,11
2010-02-01,TASSO JEREISSATI,4600.0,7
2010-02-01,TIÃO VIANA,8518.72,11
2010-02-01,VALDIR RAUPP,3455.58,11
2010-02-01,VALTER PEREIRA,15159.4,11
2010-02-01,WELLINGTON SALGADO DE OLIVEIRA,13831.57,11
2010-03-01,ACIR GURGACZ,14961.619999999999,4
2010-03-01,ADELMIR SANTANA,15000.0,12
2010-03-01,ALMEIDA LIMA,16961.75,12
2010-03-01,ALOIZIO MERCADANTE,10389.39,12
2010-03-01,ANTONIO CARLOS JUNIOR,16254.949999999999,12
2010-03-01,ANTÔNIO CARLOS VALADARES,9750.0,12
2010-03-01,ARTHUR VIRGÍLIO,8000.0,12
2010-03-01,AUGUSTO BOTELHO,22180.79,12
2010-03-01,CRISTOVAM BUARQUE,2666.65,12
2010-03-01,CÉSAR BORGES,20877.86,12
2010-03-01,CÍCERO LUCENA,13697.42,12
2010-03-01,DELCIDIO DO AMARAL,14836.029999999999,12
2010-03-01,DEMÓSTENES TORRES,15000.0,12
2010-03-01,EDUARDO AZEREDO,15000.0,12
2010-03-01,EDUARDO SUPLICY,3501.95,12
2010-03-01,EFRAIM MORAIS,4203.0,12
2010-03-01,ELISEU RESENDE,18668.86,12
2010-03-01,EPITÁCIO CAFETEIRA,8476.65,12
2010-03-01,FERNANDO COLLOR,15165.79,12
2010-03-01,FLEXA RIBEIRO,15144.26,12
2010-03-01,FLÁVIO ARNS,10607.1,12
2010-03-01,FRANCISCO DORNELLES,14059.630000000001,12
2010-03-01,FÁTIMA CLEIDE,12544.19,12
2010-03-01,GARIBALDI ALVES FILHO,15082.41,12
2010-03-01,GEOVANI BORGES,15000.0,3
2010-03-01,GERALDO MESQUITA JÚNIOR,19457.010000000002,12
2010-03-01,GERSON CAMATA,7692.65,12
2010-03-01,GILBERTO GOELLNER,22838.420000000002,12
2010-03-01,GIM ARGELLO,9500.0,12
2010-03-01,HERÁCLITO FORTES,16493.85,12
2010-03-01,IDELI SALVATTI,13476.81,12
2010-03-01,INÁCIO ARRUDA,18177.88,12
2010-03-01,JARBAS VASCONCELOS,16038.39,12
2010-03-01,JAYME CAMPOS,19146.82,8
2010-03-01,JEFFERSON PRAIA,14668.59,8
2010-03-01,JOSÉ AGRIPINO,11319.09,12
2010-03-01,JOSÉ NERY,14950.69,12
2010-03-01,JOSÉ SARNEY,5000.0,12
2010-03-01,JOÃO DURVAL,12568.48,12
2010-03-01,JOÃO PEDRO,15778.39,12
2010-03-01,JOÃO RIBEIRO,31650.5,10
2010-03-01,JOÃO TENÓRIO,1465.57,8
2010-03-01,JOÃO VICENTE CLAUDINO,19416.15,12
2010-03-01,KÁTIA ABREU,16336.9,12
2010-03-01,LÚCIA VÂNIA,14997.5,12
2010-03-01,MAGNO MALTA,10777.02,12
2010-03-01,MARCELO CRIVELLA,18227.32,12
2010-03-01,MARCONI PERILLO,15041.15,12
2010-03-01,MARIA DO CARMO ALVES,5484.09,12
2010-03-01,MARINA SILVA,5862.650000000001,12
2010-03-01,MARISA SERRANO,17941.95,12
2010-03-01,MAURO FECURY,9498.0,6
2010-03-01,MOZARILDO CAVALCANTI,10636.17,12
2010-03-01,MÁRIO COUTO,25425.4,12
2010-03-01,MÃO SANTA,15643.2,12
2010-03-01,NEUTO DE CONTO,13643.05,12
2010-03-01,OSMAR DIAS,17301.47,12
2010-03-01,PAPALÉO PAES,11277.0,12
2010-03-01,PATRÍCIA SABOYA GOMES,14212.84,9
2010-03-01,PAULO DUQUE,14946.21,11
2010-03-01,PAULO PAIM,24445.12,12
2010-03-01,RAIMUNDO COLOMBO,14982.07,12
2010-03-01,RENAN CALHEIROS,14074.42,12
2010-03-01,RENATO CASAGRANDE,19277.92,12
2010-03-01,ROBERTO CAVALCANTI,4302.8,12
2010-03-01,ROMERO JUCÁ,17647.53,12
2010-03-01,ROMEU TUMA,8002.43,12
2010-03-01,ROSALBA CIARLINI,10806.75,12
2010-03-01,SADI CASSOL,14095.1,7
2010-03-01,SERYS SLHESSARENKO,14028.59,12
2010-03-01,SÉRGIO GUERRA,6087.47,12
2010-03-01,SÉRGIO ZAMBIASI,7445.360000000001,12
2010-03-01,TASSO JEREISSATI,4600.0,8
2010-03-01,TIÃO VIANA,11883.76,12
2010-03-01,VALDIR RAUPP,30983.06,12
2010-03-01,VALTER PEREIRA,15099.970000000001,12
2010-03-01,WELLINGTON SALGADO DE OLIVEIRA,24656.38,12
2010-04-01,ACIR GURGACZ,20737.29,5
2010-04-01,ADELMIR SANTANA,15000.0,13
2010-04-01,ALMEIDA LIMA,13306.880000000001,13
2010-04-01,ALOIZIO MERCADANTE,11240.26,13
2010-04-01,ANTONIO CARLOS JUNIOR,15269.76,13
2010-04-01,ANTÔNIO CARLOS VALADARES,4200.0,13
2010-04-01,ARTHUR VIRGÍLIO,5270.0,13
2010-04-01,AUGUSTO BOTELHO,13909.2,13
2010-04-01,CRISTOVAM BUARQUE,2666.65,13
2010-04-01,CÉSAR BORGES,15696.27,13
2010-04-01,CÍCERO LUCENA,11095.96,13
2010-04-01,DELCIDIO DO AMARAL,14581.95,13
2010-04-01,DEMÓSTENES TORRES,15000.0,13
2010-04-01,EDUARDO AZEREDO,15000.0,13
2010-04-01,EDUARDO SUPLICY,2910.87,13
2010-04-01,ELISEU RESENDE,14854.31,13
2010-04-01,EPITÁCIO CAFETEIRA,15142.29,13
2010-04-01,FERNANDO COLLOR,15181.45,13
2010-04-01,FLEXA RIBEIRO,15000.0,13
2010-04-01,FLÁVIO ARNS,13675.02,13
2010-04-01,FRANCISCO DORNELLES,15445.02,13
2010-04-01,FÁTIMA CLEIDE,19998.38,13
2010-04-01,GARIBALDI ALVES FILHO,12073.32,13
2010-04-01,GEOVANI BORGES,15000.0,4
2010-04-01,GERALDO MESQUITA JÚNIOR,13469.17,13
2010-04-01,GERSON CAMATA,3889.62,13
2010-04-01,GILBERTO GOELLNER,17401.54,13
2010-04-01,GIM ARGELLO,6000.0,13
2010-04-01,HERÁCLITO FORTES,13523.83,13
2010-04-01,HÉLIO COSTA,9407.56,1
2010-04-01,IDELI SALVATTI,15001.16,13
2010-04-01,INÁCIO ARRUDA,19213.89,13
2010-04-01,JARBAS VASCONCELOS,15363.58,13
2010-04-01,JAYME CAMPOS,12661.099999999999,9
2010-04-01,JEFFERSON PRAIA,8158.36,9
2010-04-01,JOSÉ AGRIPINO,3410.21,13
2010-04-01,JOSÉ NERY,14916.65,13
2010-04-01,JOSÉ SARNEY,5000.0,13
2010-04-01,JOÃO DURVAL,12200.3,13
2010-04-01,JOÃO RIBEIRO,16173.210000000001,11
2010-04-01,JOÃO TENÓRIO,11526.480000000001,9
2010-04-01,JOÃO VICENTE CLAUDINO,7435.71,13
2010-04-01,KÁTIA ABREU,15210.36,13
2010-04-01,LEOMAR QUINTANILHA,5642.57,7
2010-04-01,LÚCIA VÂNIA,15045.7,13
2010-04-01,MAGNO MALTA,12931.94,13
2010-04-01,MARCELO CRIVELLA,13421.4,13
2010-04-01,MARCONI PERILLO,14826.89,13
2010-04-01,MARIA DO CARMO ALVES,5562.3099999999995,13
2010-04-01,MARINA SILVA,7448.87,13
2010-04-01,MARISA SERRANO,15000.0,13
2010-04-01,MAURO FECURY,30495.120000000003,7
2010-04-01,MOZARILDO CAVALCANTI,5415.7300000000005,13
2010-04-01,MÁRIO COUTO,9314.39,13
2010-04-01,MÃO SANTA,13843.04,13
2010-04-01,NEUTO DE CONTO,12851.66,13
2010-04-01,OSMAR DIAS,8587.98,13
2010-04-01,PAPALÉO PAES,11536.4,13
2010-04-01,PATRÍCIA SABOYA GOMES,11041.98,10
2010-04-01,PAULO DUQUE,15307.03,12
2010-04-01,PAULO PAIM,11128.63,13
2010-04-01,RAIMUNDO COLOMBO,14492.19,13
2010-04-01,RENAN CALHEIROS,11509.13,13
2010-04-01,RENATO CASAGRANDE,12569.98,13
2010-04-01,ROBERTO CAVALCANTI,3800.29,13
2010-04-01,ROMERO JUCÁ,17029.6,13
2010-04-01,ROMEU TUMA,7101.2,13
2010-04-01,ROSALBA CIARLINI,16592.89,13
2010-04-01,SERYS SLHESSARENKO,13761.88,13
2010-04-01,SÉRGIO GUERRA,866.58,13
2010-04-01,SÉRGIO ZAMBIASI,7177.68,13
2010-04-01,TASSO JEREISSATI,4600.0,9
2010-04-01,TIÃO VIANA,11093.6,13
2010-04-01,VALDIR RAUPP,14400.0,13
2010-04-01,VALTER PEREIRA,14320.63,13
2010-05-01,ACIR GURGACZ,6787.53,6
2010-05-01,ADELMIR SANTANA,15000.0,14
2010-05-01,ALMEIDA LIMA,13831.71,14
2010-05-01,ALOIZIO MERCADANTE,11039.27,14
2010-05-01,ANTONIO CARLOS JUNIOR,15000.0,14
2010-05-01,ANTÔNIO CARLOS VALADARES,12265.0,14
2010-05-01,ARTHUR VIRGÍLIO,11500.0,14
2010-05-01,AUGUSTO BOTELHO,13391.14,14
2010-05-01,CRISTOVAM BUARQUE,2500.0,14
2010-05-01,CÉSAR BORGES,14076.52,14
2010-05-01,CÍCERO LUCENA,12369.71,14
2010-05-01,DELCIDIO DO AMARAL,14535.67,14
2010-05-01,DEMÓSTENES TORRES,15000.0,14
2010-05-01,EDUARDO AZEREDO,15000.0,14
2010-05-01,EDUARDO SUPLICY,3718.38,14
2010-05-01,EFRAIM MORAIS,4357.87,13
2010-05-01,ELISEU RESENDE,13184.8,14
2010-05-01,EPITÁCIO CAFETEIRA,13769.67,14
2010-05-01,FERNANDO COLLOR,14985.78,14
2010-05-01,FLEXA RIBEIRO,15000.0,14
2010-05-01,FLÁVIO ARNS,15924.560000000001,14
2010-05-01,FRANCISCO DORNELLES,14812.45,14
2010-05-01,FÁTIMA CLEIDE,12330.56,14
2010-05-01,GARIBALDI ALVES FILHO,10169.49,14
2010-05-01,GERALDO MESQUITA JÚNIOR,10980.220000000001,14
